trajectory_id,target
tr010273,1.064758
tr002768,2.340984
tr004870,2.630913
tr001158,1.085627
tr012856,1.084036
tr007398,0.524246
tr007113,2.34223
tr006066,2.487531
tr005405,2.110846
tr008899,2.375824
tr005322,0.563229
tr002444,2.66417
tr003957,2.246429
tr013713,1.81149
tr008629,2.897243
tr007224,2.823843
tr001169,0.989954
tr005189,2.918931
tr012600,1.97235
tr008986,0.844856
tr013193,0.72883
tr003830,2.578539
tr008551,0.710456
tr014017,2.70883
tr012125,1.031344
tr001520,2.520462
tr001955,1.014403
tr003565,1.268061
tr005053,2.265815
tr012617,0.790609
tr010583,2.305261
tr006265,2.0718
tr013087,1.535425
tr003455,2.036045
tr003711,2.03466
tr013723,2.871321
tr002926,2.959684
tr008974,2.511928
tr014036,2.528694
tr012972,1.948289
tr010556,1.00431
tr003961,2.775595
tr002963,2.061035
tr009498,1.041047
tr001494,2.852775
tr010478,1.11908
tr009863,2.653793
tr000807,0.908211
tr013386,1.988861
tr012614,2.364137
tr004310,0.590949
tr014576,2.555077
tr004372,1.30788
tr013412,1.660767
tr006118,0.760589
tr002914,1.330904
tr005982,1.094854
tr012584,1.738099
tr004910,1.917789
tr003550,2.271464
tr004078,0.826022
tr009902,1.528186
tr009969,1.430588
tr004853,1.782533
tr011271,1.537863
tr000925,2.496269
tr011557,1.394279
tr006116,2.978415
tr005708,1.148534
tr014914,1.396827
tr001298,1.56604
tr012591,2.245779
tr000617,2.577436
tr001911,1.635896
tr007663,1.290108
tr004617,1.273907
tr005799,2.02537
tr003451,2.671599
tr001875,1.819142
tr006444,1.835482
tr003456,1.629553
tr005042,1.392163
tr006230,0.76227
tr007727,0.637651
tr014124,2.929385
tr009308,2.951819
tr013741,1.521676
tr010465,2.754468
tr004481,1.092299
tr014399,1.751546
tr002267,0.529475
tr002907,1.908075
tr003886,1.310057
tr005013,2.579949
tr009495,2.959145
tr009077,1.765085
tr010198,1.707755
tr003874,1.743808
tr009325,1.457197
tr014482,2.964042
tr002401,1.482556
tr007581,1.711134
tr000525,1.421623
tr005366,2.611842
tr012851,1.33386
tr009605,0.612253
tr012859,0.743892
tr002090,1.820224
tr008143,2.252033
tr013517,2.860568
tr011202,2.480765
tr013950,1.738125
tr010128,0.811988
tr001008,0.624965
tr014193,1.314917
tr014512,1.526139
tr000582,2.065319
tr001232,2.384384
tr002386,2.170847
tr002550,1.723349
tr002579,2.009988
tr002364,0.886694
tr010275,1.715167
tr010935,2.198809
tr013383,0.991278
tr006521,1.293382
tr000642,1.536268
tr011541,2.192132
tr010435,0.715296
tr006062,0.587127
tr014386,0.565244
tr001905,1.181147
tr014491,2.613765
tr013998,2.972894
tr013354,1.22151
tr002947,1.410545
tr009259,0.691374
tr012115,2.550435
tr004641,0.798993
tr013615,1.838467
tr007695,1.605452
tr012208,2.747612
tr003586,0.836316
tr007060,1.688271
tr009489,0.708198
tr001768,2.577204
tr005666,0.521278
tr006059,1.770324
tr001132,1.476261
tr001651,0.871926
tr013654,1.882362
tr004321,1.814175
tr007750,2.75416
tr000945,1.907783
tr002955,2.926236
tr010183,0.871897
tr007473,2.442652
tr011250,1.315219
tr004098,0.688813
tr011237,0.550205
tr002380,0.972531
tr014359,0.832137
tr003561,2.666407
tr014044,1.94277
tr006833,1.863304
tr003185,2.634074
tr011607,1.466532
tr008475,1.674757
tr010962,2.301059
tr004885,0.600705
tr011686,2.041527
tr014895,0.664624
tr013549,1.86649
tr005102,1.425536
tr000066,1.050019
tr000101,2.785314
tr000631,0.571293
tr001997,2.181313
tr009324,0.75358
tr004297,1.901084
tr010541,2.217981
tr005174,2.641685
tr014419,2.246717
tr011902,1.176748
tr008999,1.345214
tr003074,1.456457
tr010550,1.528542
tr010966,2.388881
tr013851,2.876893
tr009463,2.232377
tr012670,2.224204
tr005168,1.187827
tr003979,0.571479
tr005779,1.398524
tr012212,1.927363
tr000719,1.496268
tr006945,1.375612
tr010640,2.475311
tr002994,1.21668
tr007165,2.212196
tr002825,2.422348
tr009500,2.348324
tr012064,1.542947
tr005627,2.86126
tr001126,1.825684
tr009919,1.458773
tr005162,2.132194
tr004643,1.768757
tr006499,0.576735
tr005543,1.246447
tr001556,1.196408
tr008159,0.711374
tr014757,2.97464
tr005165,1.100231
tr003637,0.639973
tr009639,0.926736
tr014698,2.633618
tr012997,2.796539
tr010014,1.637061
tr006597,1.560336
tr013479,0.750579
tr002859,2.993709
tr008078,2.109263
tr005757,0.51436
tr010648,2.459133
tr014700,1.631286
tr007860,2.560762
tr007213,2.357128
tr008160,1.542127
tr013046,1.808539
tr011561,2.643688
tr001694,1.95715
tr014248,2.993688
tr004929,1.313408
tr006595,1.39808
tr001029,1.502135
tr010388,1.909591
tr003970,2.243472
tr007895,1.937576
tr008297,2.717374
tr006235,0.617545
tr013382,0.859695
tr010924,1.456243
tr008592,0.887965
tr012139,2.11208
tr002773,2.421579
tr014435,1.069518
tr002081,1.276554
tr014190,2.600909
tr013901,2.246193
tr014773,2.390273
tr002299,2.633538
tr012500,1.570764
tr004553,2.74264
tr005010,0.884949
tr004130,2.454013
tr009149,2.405344
tr003640,2.367983
tr006471,1.750702
tr002954,1.214676
tr011951,1.230249
tr004325,2.550537
tr008457,2.121405
tr008326,0.593784
tr000761,1.409723
tr013311,0.920261
tr007364,2.91413
tr001709,1.153873
tr001110,2.803297
tr005732,1.835149
tr013592,0.803246
tr006861,1.962125
tr004637,1.498759
tr007452,1.019511
tr010514,2.514661
tr013028,2.377265
tr005267,1.582524
tr005108,2.493608
tr013813,1.653705
tr013787,2.254567
tr004167,0.764307
tr009059,1.300457
tr009182,1.778809
tr014956,0.80869
tr013337,2.582365
tr005329,2.64098
tr002187,1.098189
tr013955,1.569297
tr003353,1.450396
tr012085,2.214818
tr004212,0.503069
tr000287,1.458715
tr011889,1.300028
tr011109,2.804759
tr014726,1.391377
tr006977,2.610242
tr009682,1.029892
tr011684,2.023333
tr010846,0.507983
tr006372,1.045678
tr009548,0.671729
tr014046,1.708502
tr003505,2.412695
tr012863,2.367685
tr014479,0.791937
tr009918,1.423287
tr009262,1.573559
tr002125,2.359894
tr011324,0.714065
tr003834,2.84504
tr001908,2.57902
tr000605,0.993837
tr009234,2.823499
tr010940,1.742301
tr006420,1.778841
tr009790,2.343033
tr004839,2.582915
tr001124,2.755358
tr014164,0.572379
tr007469,1.70586
tr008077,2.925366
tr010048,2.165087
tr013238,2.837876
tr013469,1.590848
tr003967,2.68947
tr004264,2.031976
tr003662,0.63358
tr000829,1.798863
tr003648,1.683368
tr000834,0.805744
tr004023,1.9609
tr014463,1.008156
tr008725,2.29976
tr012801,0.638944
tr007777,1.987366
tr006710,2.029997
tr010364,2.706595
tr008414,0.614163
tr007102,1.168953
tr012435,2.29496
tr000397,2.696726
tr006034,0.824733
tr013500,2.703547
tr011694,1.030975
tr000499,1.754479
tr002675,2.26697
tr003717,1.716633
tr011533,1.06173
tr005019,1.287147
tr006009,0.51735
tr003993,0.735116
tr012282,0.932118
tr006051,2.425314
tr008593,2.469331
tr009936,2.414768
tr003345,2.213806
tr010168,1.238652
tr009533,2.564509
tr010293,1.362684
tr004915,1.795921
tr014117,2.798
tr006882,0.81452
tr003072,2.953728
tr014114,0.786375
tr008290,1.894049
tr012903,0.888924
tr003787,2.948696
tr009836,2.121872
tr010422,1.061827
tr005997,1.690042
tr010913,0.709853
tr003095,1.967752
tr012241,1.204952
tr009571,2.011588
tr010540,2.803562
tr005209,2.865576
tr003110,0.685832
tr014210,0.586768
tr004467,0.735088
tr006432,1.416693
tr007533,1.412855
tr001403,2.038377
tr009170,2.869378
tr000942,0.539775
tr001398,0.725687
tr012168,2.82122
tr008410,1.315205
tr009601,1.711836
tr004306,2.582007
tr010598,2.979212
tr010023,0.599672
tr009511,2.670308
tr003258,2.899662
tr001454,0.666666
tr001236,0.750095
tr004821,0.685968
tr013480,2.24957
tr010707,0.66441
tr001769,1.491093
tr006778,0.847135
tr000374,2.971913
tr013401,2.309298
tr001175,2.556542
tr010542,2.418919
tr000487,2.075291
tr005694,1.003688
tr002677,0.574805
tr008051,0.726325
tr003231,2.137266
tr006291,0.89604
tr002702,1.503712
tr001835,2.924434
tr000448,1.293865
tr007754,1.320111
tr007501,2.317388
tr005233,0.855414
tr012309,2.384509
tr007787,2.427592
tr011277,1.923819
tr009087,2.029889
tr004619,2.708426
tr010145,2.063991
tr008321,1.16971
tr007399,1.893338
tr000315,1.673066
tr000082,1.763399
tr005624,2.457158
tr002309,1.395598
tr002750,0.852731
tr013954,0.976725
tr003029,2.262153
tr014703,2.06525
tr013250,0.860054
tr011188,2.580632
tr002181,2.898261
tr009757,0.931229
tr005681,1.229803
tr003206,1.994358
tr008277,0.685837
tr002277,2.011122
tr000777,0.802435
tr000399,1.510937
tr005316,0.716525
tr009058,2.802543
tr007186,1.651535
tr003976,0.839632
tr000745,2.503587
tr000105,2.384766
tr010694,1.628778
tr012471,1.641547
tr003672,2.03701
tr002268,1.697602
tr010570,1.996602
tr000052,2.455758
tr009901,2.875277
tr006323,0.797853
tr000823,2.286197
tr001343,1.831007
tr010210,0.755743
tr006955,1.176163
tr011601,2.262506
tr006962,1.568647
tr000393,1.802731
tr013153,2.338114
tr006995,2.047439
tr010830,2.63404
tr007269,2.207881
tr011598,0.941816
tr013959,0.568801
tr007228,2.336145
tr007458,1.276033
tr007876,2.155141
tr010931,0.742229
tr005904,2.828599
tr003971,2.805865
tr008140,0.659251
tr001664,2.769238
tr006011,1.51253
tr006704,0.640729
tr003820,2.331013
tr004375,1.372958
tr013607,1.603795
tr012253,2.36707
tr013535,2.559009
tr000054,0.557184
tr004950,0.894604
tr010083,1.589605
tr008921,2.143063
tr011520,0.921779
tr004046,1.352847
tr013942,0.925837
tr010429,0.581478
tr002890,1.863076
tr005092,0.515618
tr013118,2.050094
tr005224,2.014258
tr003375,2.045043
tr004369,2.218366
tr004229,2.19144
tr001586,1.750762
tr008620,2.263578
tr007924,1.511835
tr000285,1.669776
tr005418,2.040091
tr003629,2.963853
tr002220,2.505293
tr003690,1.396962
tr014006,0.796925
tr005350,2.168114
tr004534,1.303751
tr002437,2.882016
tr003473,1.408107
tr014516,2.541784
tr005194,2.465482
tr006524,2.12493
tr012237,1.957605
tr011703,2.169984
tr005296,2.903834
tr000646,1.209006
tr011504,1.006661
tr006282,2.227293
tr003085,0.818536
tr005538,1.833772
tr009155,2.030047
tr012560,1.537455
tr011206,2.795608
tr000965,1.218377
tr014506,0.67454
tr010612,0.912265
tr013036,2.715415
tr006956,1.276773
tr000973,1.645396
tr004032,1.882658
tr002448,1.940905
tr013941,2.913623
tr003936,1.497002
tr008284,1.526128
tr008147,0.537377
tr010232,2.720774
tr007278,0.660116
tr005554,1.050306
tr014673,1.881134
tr013692,2.594468
tr004014,1.044438
tr001787,2.479557
tr006056,2.603489
tr005806,1.910882
tr005178,2.093804
tr000681,0.709708
tr000206,0.776763
tr010841,1.097435
tr008157,1.487323
tr004864,1.189886
tr001897,1.398691
tr005923,2.428624
tr004221,1.441409
tr012086,1.502912
tr005658,1.730737
tr010309,2.192068
tr004086,2.413587
tr005016,1.224845
tr012160,0.751734
tr009953,2.912911
tr011023,2.661939
tr006920,2.96146
tr002888,2.261477
tr008924,1.869875
tr013867,2.714243
tr013489,2.721908
tr003372,2.203537
tr007359,2.815317
tr009211,1.841124
tr013263,1.816971
tr005334,1.430578
tr002060,2.673433
tr006598,2.352577
tr014437,1.664173
tr008255,2.217893
tr002280,2.396536
tr008225,2.242725
tr014664,1.702699
tr006738,1.002145
tr004947,1.969109
tr004265,2.946583
tr013872,2.45378
tr004901,2.815668
tr014492,1.851787
tr008007,1.106158
tr003278,2.185536
tr011708,0.855743
tr014318,1.522986
tr001953,2.464225
tr011222,2.500384
tr009263,2.721191
tr000213,1.34138
tr005139,1.683822
tr001991,0.943828
tr008228,0.546614
tr009102,2.233694
tr013276,1.714528
tr008998,1.280382
tr013996,2.196546
tr010713,2.554546
tr000571,1.604334
tr011424,2.513753
tr014283,1.078101
tr003645,2.836725
tr008648,2.104974
tr005201,2.546041
tr004843,2.180703
tr003179,2.693775
tr001959,2.886302
tr002838,0.5895
tr009160,1.812831
tr007932,0.715077
tr005515,2.14462
tr001646,1.552687
tr009492,1.295972
tr007295,1.413942
tr000559,1.003222
tr010484,0.668183
tr006827,1.113816
tr003715,2.403119
tr013810,1.358447
tr010042,2.772495
tr003424,2.099275
tr000023,1.059319
tr009749,2.207282
tr007467,2.808442
tr011733,1.980478
tr010344,1.090453
tr009690,0.803245
tr001288,2.374722
tr006784,2.747403
tr007227,2.555012
tr001189,1.937772
tr002851,0.746786
tr003199,1.020013
tr003148,2.623273
tr013239,1.036015
tr011584,1.683839
tr002878,1.501941
tr003245,1.944126
tr012872,1.268474
tr006245,0.603243
tr013767,2.286423
tr007711,1.080925
tr002241,2.120925
tr009724,2.597633
tr008387,2.684288
tr001866,1.483272
tr001631,1.956453
tr000260,0.923247
tr000134,1.46558
tr007763,2.038132
tr004354,1.016055
tr002940,2.75966
tr014676,2.183054
tr012829,1.575291
tr006190,1.902923
tr013833,0.889577
tr006798,2.630308
tr000928,2.937822
tr011644,2.588703
tr004204,2.984464
tr001341,2.183848
tr006214,0.893171
tr005586,0.577724
tr010704,2.900361
tr011300,1.304029
tr014072,2.907739
tr003334,1.810726
tr000842,2.854146
tr005527,1.412616
tr000140,2.711275
tr002585,2.664665
tr007707,0.967153
tr011345,0.705694
tr007192,1.652344
tr008531,2.019821
tr006298,0.799275
tr000494,2.999663
tr013407,0.548522
tr010638,0.873976
tr003090,2.996133
tr002341,2.226175
tr008363,1.267687
tr012750,0.785668
tr013405,0.945941
tr003931,2.710301
tr014937,2.79994
tr008346,0.67481
tr000732,2.422027
tr010271,1.453303
tr009556,2.978315
tr010370,1.659441
tr010234,2.440705
tr014569,1.177408
tr013171,1.370704
tr001627,1.807844
tr014827,2.016867
tr000864,1.237515
tr008501,1.038607
tr006705,0.520893
tr004717,1.565645
tr004165,1.835513
tr003396,1.925232
tr002706,2.759931
tr002495,1.749131
tr009453,2.074141
tr003472,1.585565
tr010253,2.963721
tr002862,2.467862
tr014750,2.632983
tr006620,2.553698
tr010227,2.625174
tr006232,2.289304
tr009061,0.520494
tr004750,0.767089
tr014645,0.747858
tr007343,0.820621
tr007134,2.869512
tr013101,1.210632
tr011198,0.701132
tr012240,0.845278
tr001178,1.272982
tr009664,0.85952
tr012860,2.858865
tr002288,2.507628
tr002819,0.675535
tr012441,2.50154
tr008815,2.652302
tr005648,2.615702
tr014874,1.129074
tr014921,2.278721
tr008190,1.679189
tr007654,0.840302
tr010919,2.859723
tr014092,2.621978
tr002182,1.284579
tr011745,2.4455
tr009267,0.87167
tr002544,0.986434
tr000346,1.537882
tr006290,1.994954
tr012164,1.858344
tr005110,2.179879
tr000425,0.733328
tr005522,2.717761
tr003789,1.603187
tr004631,2.884097
tr012068,0.912289
tr011075,0.820105
tr003524,1.230581
tr004320,1.823828
tr010728,2.345374
tr001327,2.680461
tr012061,1.041186
tr012809,1.492872
tr011893,2.927199
tr011677,1.182227
tr008053,0.612743
tr014276,2.059039
tr010353,1.783866
tr000087,1.859682
tr013114,1.889473
tr010502,2.601522
tr010603,0.803213
tr013902,2.143646
tr002741,1.974326
tr006979,2.700041
tr000822,0.508441
tr010355,2.860736
tr004308,2.224516
tr003012,2.697403
tr005964,2.297706
tr012561,1.502219
tr003177,2.632747
tr012478,2.330314
tr000106,1.23377
tr014181,1.088836
tr002002,0.999186
tr006074,0.642799
tr012896,1.333502
tr003658,1.378924
tr000392,1.453725
tr006050,1.171432
tr000327,2.640894
tr006247,2.289578
tr013975,1.68551
tr007394,0.841636
tr008515,0.660001
tr009828,0.662247
tr007011,1.82096
tr004291,1.450314
tr012025,0.852662
tr007339,0.934581
tr007413,1.703566
tr004302,0.840425
tr004757,1.820057
tr007642,1.904242
tr001352,2.831162
tr005395,1.191965
tr006768,1.699007
tr011578,0.839599
tr000227,2.067365
tr005292,0.77983
tr012923,1.636431
tr014988,2.674466
tr010470,2.438285
tr005791,2.567709
tr006436,2.639903
tr013440,1.567935
tr006352,0.51176
tr003982,2.713712
tr009192,2.127631
tr014826,1.363096
tr006781,0.866736
tr010261,0.750532
tr010184,2.253146
tr000036,2.266872
tr014837,1.843826
tr002567,2.09667
tr008783,0.644272
tr006244,1.868432
tr010337,2.962978
tr009610,1.146885
tr014278,2.025582
tr004744,1.10595
tr011856,2.449299
tr000516,1.982783
tr002253,0.505969
tr012554,1.386184
tr011948,1.928385
tr013639,2.1927
tr011457,2.04214
tr003627,2.882018
tr008537,2.680333
tr003141,2.187502
tr011776,0.903197
tr001844,1.106267
tr014441,1.984445
tr010699,2.698963
tr004470,1.969592
tr008768,0.918092
tr011005,0.987216
tr013404,2.244032
tr006695,1.484313
tr008975,1.834028
tr011562,1.79769
tr007253,1.149847
tr013782,0.612222
tr003641,0.768739
tr001788,0.609102
tr001891,1.179339
tr003978,2.745279
tr007305,2.097185
tr014892,1.9511
tr011489,0.90388
tr005257,0.715753
tr014141,1.888183
tr006754,2.10784
tr013693,2.546553
tr001871,1.496997
tr001947,1.071066
tr011030,1.29973
tr003875,0.999592
tr011756,2.471459
tr000752,2.328561
tr014530,1.073181
tr002958,1.864548
tr005869,1.783141
tr002105,0.570237
tr014320,2.117734
tr001754,1.7931
tr009764,1.92537
tr014984,2.440978
tr007151,1.079644
tr014394,1.15591
tr011399,0.545383
tr012525,2.401852
tr012430,1.555854
tr014708,2.58551
tr002802,2.440506
tr003977,0.964305
tr000077,2.857212
tr010206,0.740208
tr004771,0.567676
tr009735,1.99407
tr010335,1.169059
tr012099,0.52497
tr003392,2.058374
tr011409,0.635688
tr009789,2.138624
tr011447,1.978808
tr011700,0.975739
tr009666,1.58038
tr002031,2.890524
tr010520,1.465761
tr007031,2.936554
tr000522,2.406776
tr013066,2.923409
tr003507,0.647316
tr002934,2.084037
tr005651,1.16375
tr001511,0.981918
tr013475,1.35658
tr009487,0.742266
tr003845,1.824369
tr010560,0.887914
tr009980,0.691482
tr009942,2.189466
tr001316,2.122596
tr003347,2.236029
tr005024,0.780811
tr006662,1.932436
tr004284,1.320047
tr013237,2.796251
tr001553,0.587208
tr009786,0.800886
tr010975,0.530914
tr011869,2.029299
tr004281,1.076502
tr005332,2.494443
tr008982,2.962915
tr001898,2.435123
tr009307,1.021992
tr000683,2.985038
tr005043,1.630935
tr004392,1.075836
tr004889,2.171792
tr013057,2.055092
tr012703,1.122052
tr010551,1.815938
tr008673,1.969105
tr006545,2.254512
tr006104,1.550049
tr012183,1.646608
tr003683,1.602899
tr013123,1.746471
tr014821,2.672659
tr004257,2.65903
tr011799,2.88828
tr004440,1.038098
tr013582,0.983293
tr007289,2.975423
tr001393,2.347223
tr001186,2.19847
tr009418,1.197195
tr004828,1.565755
tr008426,2.280612
tr010837,1.721278
tr012156,0.711217
tr007225,0.666616
tr014558,2.931006
tr002629,0.664123
tr002573,1.594752
tr002004,2.582069
tr014761,2.968305
tr012330,1.073568
tr008730,2.101592
tr008049,1.809432
tr010899,1.484161
tr003667,1.836511
tr007422,1.297767
tr011714,2.356599
tr001012,1.647658
tr013038,2.435012
tr002086,0.969285
tr004116,1.085045
tr000469,1.246918
tr001314,2.289614
tr001973,0.82556
tr008857,0.780983
tr003186,2.011204
tr004401,0.851464
tr001510,2.512094
tr005556,1.45176
tr002194,2.65336
tr008347,1.449077
tr014891,1.252068
tr003115,2.760283
tr002009,1.295768
tr009045,2.017128
tr014510,2.984537
tr002556,2.195484
tr005983,0.719575
tr007266,1.738878
tr013104,1.395701
tr014452,2.997428
tr000244,2.550973
tr007563,1.480973
tr001732,0.847616
tr010763,0.595498
tr000578,1.297229
tr013937,1.445348
tr013005,2.18123
tr012917,2.801254
tr009751,2.155966
tr006234,1.714865
tr001815,1.979851
tr008906,1.36816
tr014589,2.682209
tr003439,1.036569
tr009187,0.824464
tr008619,2.310285
tr002022,1.854015
tr002721,2.721919
tr012046,0.998006
tr010525,2.59202
tr006681,2.945151
tr011029,0.727862
tr008872,0.531068
tr005890,1.384673
tr004718,2.918499
tr007392,0.854479
tr013507,1.143389
tr011759,2.47518
tr010922,0.6289
tr013725,2.755914
tr004662,1.385433
tr007352,1.636215
tr014846,2.277679
tr014678,0.6586
tr003414,1.530656
tr007700,2.184301
tr000156,0.634194
tr007241,2.364486
tr013196,2.142428
tr009600,1.106128
tr006892,2.737601
tr006904,2.680172
tr004661,1.349639
tr001498,1.974243
tr000060,2.246778
tr004162,2.48011
tr001469,2.641255
tr000306,1.739713
tr010671,2.929962
tr008379,1.020873
tr004485,1.036619
tr009122,1.637248
tr005109,2.625055
tr013666,0.652019
tr014477,0.81671
tr001226,2.940447
tr013928,0.80592
tr013095,1.810434
tr012418,1.638334
tr000759,2.378678
tr009704,2.529809
tr006731,2.281888
tr010249,1.436826
tr007786,2.907634
tr009227,2.353232
tr013397,2.709031
tr010103,0.885344
tr011404,0.92275
tr010738,1.637555
tr012780,1.12707
tr009423,1.191656
tr002855,2.011561
tr004961,2.99473
tr012215,1.499519
tr004713,1.799999
tr014653,0.771802
tr009249,1.577347
tr010506,2.110414
tr012760,1.014004
tr014722,1.689493
tr005748,2.032495
tr009684,0.906017
tr012023,0.575397
tr004483,1.68636
tr003811,0.752452
tr004789,0.656344
tr004049,0.663137
tr005275,1.884074
tr011414,2.306859
tr011107,1.555178
tr009173,1.378219
tr005239,1.232523
tr005496,1.415702
tr007958,1.859742
tr010652,2.305195
tr014752,0.698526
tr012825,1.604787
tr009576,2.025596
tr009803,2.315509
tr006947,2.74699
tr012598,0.94886
tr000666,1.135738
tr011274,1.807456
tr012901,1.852452
tr008450,2.491122
tr003721,1.66699
tr010346,2.718281
tr010990,0.925055
tr011763,2.199479
tr009355,2.457914
tr000429,1.430193
tr009609,1.552843
tr000048,1.321197
tr006418,1.696629
tr014529,2.639033
tr002464,1.868806
tr014965,1.238245
tr012092,0.662276
tr014094,0.883773
tr007434,2.213278
tr003764,0.545111
tr013275,0.948221
tr005026,1.071172
tr012624,1.531795
tr013572,1.874673
tr014088,2.782395
tr007340,1.113152
tr012881,2.892395
tr002043,2.643796
